50;0;1655.00;10.00;1460.00;0.00;0.40
51;0;473.00;10.15;765.00;0.00;0.60
52;0;3393.00;10.60;107.00;0.00;0.44
53;0;4327.00;10.10;667.00;0.00;0.44
54;0;960.00;10.50;1824.00;0.00;0.44
55;0;1386.00;11.00;1123.00;0.00;0.44
56;0;1262.00;9.90;463.00;0.00;0.36
57;0;681.00;10.80;512.00;0.00;0.44
58;0;1879.00;10.00;1348.00;0.00;0.56
59;0;4597.00;10.00;559.00;0.00;0.48
60;0;536.00;10.40;640.00;0.00;0.44
61;0;3002.00;9.80;1439.00;0.00;0.28
62;0;2862.00;9.90;1378.00;0.00;0.48
63;0;3036.00;9.80;1424.00;0.00;0.36
64;0;1482.00;10.40;1096.00;0.00;0.52
65;0;4002.00;9.82;917.00;0.00;0.40
66;0;1117.00;10.20;1314.00;0.00;0.36
67;0;1755.00;10.35;1754.00;0.00;0.44
68;0;4329.00;9.87;1722.00;0.00;0.56
69;0;655.00;10.50;1476.00;0.00;0.40
70;0;1093.00;10.10;1285.00;0.00;0.32
71;0;4554.00;10.15;1481.00;0.00;0.32
72;0;811.00;10.70;1623.00;0.00;0.44
73;0;4943.00;9.90;427.00;0.00;0.32
74;0;1541.00;9.90;966.00;0.00;0.44
75;0;635.00;10.57;917.00;0.00;0.48
76;0;1087.00;10.50;613.00;0.00;0.32
77;0;1156.00;10.05;1279.00;0.00;0.48
78;0;1519.00;10.35;192.00;0.00;0.48
79;0;1415.00;10.00;827.00;0.00;0.40
80;0;2584.00;10.30;2033.00;0.00;0.44
81;0;4307.00;10.20;469.00;0.00;0.56
82;0;1743.00;10.20;1847.00;0.00;0.40
83;0;944.00;9.90;376.00;0.00;0.56
84;0;4556.00;10.10;569.00;0.00;0.44
85;0;1594.00;9.90;1481.00;0.00;0.48
86;0;3207.00;9.75;118.00;0.00;0.52
87;0;2874.00;10.00;882.00;0.00;0.40
88;0;496.00;9.80;1868.00;0.00;0.52
89;0;487.00;10.15;1567.00;0.00;0.44
90;0;3182.00;9.80;234.00;0.00;0.32
91;0;696.00;10.57;893.00;0.00;0.44
92;0;4476.00;10.30;719.00;0.00;0.56
93;0;4459.00;10.70;556.00;0.00;0.60
94;0;4626.00;9.95;1894.00;0.00;0.48
95;0;4177.00;9.90;1477.00;0.00;0.44
96;0;4338.00;10.65;339.00;0.00;0.52
97;0;1816.00;9.90;1563.00;0.00;0.56
98;0;729.00;10.57;886.00;0.00;0.32
99;0;2244.00;9.95;366.00;0.00;0.40
100;0;2871.00;9.80;1056.00;0.00;0.32
101;0;1366.00;10.42;1634.00;0.00;0.48
102;0;2659.00;10.10;969.00;0.00;0.44
103;0;1493.00;9.80;1219.00;0.00;0.32
104;0;176.00;9.90;1817.00;0.00;0.44
105;0;205.00;10.20;168.00;0.00;0.36
106;0;4568.00;10.52;335.00;0.00;0.44
107;0;727.00;11.40;1654.00;0.00;0.44
108;0;3691.00;10.30;1327.00;0.00;0.40
109;0;2923.00;9.70;1024.00;0.00;0.40
110;0;2794.00;9.77;856.00;0.00;0.32
111;0;694.00;10.10;985.00;0.00;0.48
112;0;2558.00;10.00;2019.00;0.00;0.28
113;0;1306.00;10.40;1351.00;0.00;0.40
114;0;3988.00;9.70;1352.00;0.00;0.40
115;0;3009.00;9.85;834.00;0.00;0.48
116;0;4370.00;9.90;1048.00;0.00;0.44
117;0;1185.00;10.62;459.00;0.00;0.44
118;0;1293.00;10.20;1505.00;0.00;0.44
119;0;703.00;9.90;548.00;0.00;0.40
120;0;3645.00;9.90;1432.00;0.00;0.52
121;0;902.00;9.80;719.00;0.00;0.40
122;0;4591.00;10.00;1274.00;0.00;0.48
123;0;4180.00;10.20;1661.00;0.00;0.56
124;0;4357.00;10.80;396.00;0.00;0.40
125;0;1133.00;10.12;1559.00;0.00;0.52
126;0;472.00;9.80;542.00;0.00;0.44
127;0;1918.00;9.80;1426.00;0.00;0.40
128;0;895.00;10.30;168.00;0.00;0.52
129;0;4391.00;10.07;1760.00;0.00;0.44
130;0;1743.00;10.30;1529.00;0.00;0.48
131;0;903.00;10.30;303.00;0.00;0.56
132;0;1631.00;10.02;1779.00;0.00;0.48
133;0;4278.00;9.80;1808.00;0.00;0.44
134;0;1031.00;10.10;760.00;0.00;0.36
135;0;4654.00;10.42;693.00;0.00;0.40
136;0;3762.00;9.70;1426.00;0.00;0.44
137;0;2802.00;9.72;719.00;0.00;0.36
138;0;2728.00;10.20;1021.00;0.00;0.56
139;0;1136.00;9.80;154.00;0.00;0.44
140;0;1009.00;9.80;99.00;0.00;0.40
141;0;706.00;10.12;176.00;0.00;0.48
142;0;1325.00;10.25;1350.00;0.00;0.44
143;0;712.00;9.85;1822.00;0.00;0.52
144;0;1033.00;10.70;1609.00;0.00;0.40
145;0;775.00;11.10;224.00;0.00;0.48
146;0;3095.00;10.40;27.00;0.00;0.36
147;0;1472.00;9.82;1680.00;0.00;0.44
148;0;4349.00;10.10;1563.00;0.00;0.56
149;0;1012.00;9.85;1650.00;0.00;0.40
150;0;4281.00;11.20;793.00;0.00;0.44
151;0;1343.00;10.40;1161.00;0.00;0.52
152;0;1087.00;10.00;374.00;0.00;0.40
153;0;2613.00;9.80;844.00;0.00;0.40
154;0;435.00;10.00;1717.00;0.00;0.48
155;0;1436.00;9.80;1932.00;0.00;0.64
156;0;420.00;10.00;1897.00;0.00;0.44
157;0;1663.00;10.15;1549.00;0.00;0.40
158;0;984.00;9.80;149.00;0.00;0.48
159;0;981.00;10.00;1249.00;0.00;0.56
160;0;1280.00;9.80;1931.00;0.00;0.44
161;0;586.00;9.70;996.00;0.00;0.32
162;0;955.00;10.00;780.00;0.00;0.48
163;0;2698.00;10.20;889.00;0.00;0.48
164;0;3425.00;10.60;1999.00;0.00;0.48
165;0;4510.00;10.22;263.00;0.00;0.36
166;0;4409.00;10.50;742.00;0.00;0.48
167;0;4203.00;9.90;1345.00;0.00;0.40
168;0;1259.00;10.15;413.00;0.00;0.52
169;0;511.00;10.00;1902.00;0.00;0.32
170;0;4362.00;9.80;1297.00;0.00;0.48
171;0;1328.00;10.20;1445.00;0.00;0.32
172;0;1332.00;10.42;1094.00;0.00;0.40
173;0;3360.00;10.70;102.00;0.00;0.40
174;0;2147.00;10.17;96.00;0.00;0.40
175;0;3292.00;10.40;1943.00;0.00;0.44
176;0;802.00;10.40;351.00;0.00;0.44
177;0;618.00;10.00;1289.00;0.00;0.40
178;0;2995.00;9.92;955.00;0.00;0.40
179;0;3197.00;9.85;144.00;0.00;0.40
180;0;415.00;10.00;1411.00;0.00;0.48
181;0;1321.00;9.80;2022.00;0.00;0.40
182;0;4172.00;10.40;590.00;0.00;0.44
183;0;3079.00;9.92;950.00;0.00;0.48
184;0;1566.00;9.75;1538.00;0.00;0.56
185;0;3287.00;9.77;1725.00;0.00;0.44
186;0;4651.00;9.75;1797.00;0.00;0.52
187;0;4639.00;9.80;1778.00;0.00;0.48
188;0;1149.00;10.05;1631.00;0.00;0.56
189;0;1364.00;10.30;329.00;0.00;0.48
190;0;3123.00;10.30;2007.00;0.00;0.52
191;0;4230.00;10.30;792.00;0.00;0.48
192;0;1431.00;9.80;1185.00;0.00;0.40
193;0;1467.00;9.87;1708.00;0.00;0.48
194;0;2681.00;9.90;1019.00;0.00;0.44
195;0;3254.00;9.80;1034.00;0.00;0.44
196;0;775.00;10.60;715.00;0.00;0.48
197;0;599.00;10.90;1448.00;0.00;0.36
198;0;285.00;10.30;1484.00;0.00;0.44
199;0;3986.00;9.80;1455.00;0.00;0.40
200;0;862.00;10.85;334.00;0.00;0.48
201;0;1135.00;10.95;1178.00;0.00;0.36
202;0;1176.00;10.30;505.00;0.00;0.32
203;0;941.00;9.80;618.00;0.00;0.52
204;0;1285.00;10.40;379.00;0.00;0.52
205;0;1064.00;10.90;1601.00;0.00;0.44
206;0;2629.00;9.77;923.00;0.00;0.48
207;0;5202.00;9.90;99.00;0.00;0.32
208;0;3695.00;9.90;1188.00;0.00;0.48
209;0;737.00;9.90;1149.00;0.00;0.44
210;0;1404.00;10.30;970.00;0.00;0.64
211;0;4564.00;9.90;193.00;0.00;0.44
212;0;5499.00;9.80;409.00;0.00;0.28
213;0;2133.00;10.00;442.00;0.00;0.52
214;0;5499.00;9.70;1562.00;0.00;0.48
215;0;790.00;10.42;374.00;0.00;0.48
216;0;584.00;10.90;1700.00;0.00;0.44
217;0;3401.00;9.87;201.00;0.00;0.36
218;0;908.00;10.90;1202.00;0.00;0.68
219;0;1078.00;10.55;677.00;0.00;0.52
220;0;3096.00;9.80;2043.00;0.00;0.24
221;0;1556.00;10.80;1767.00;0.00;0.40
222;0;4685.00;10.20;515.00;0.00;0.48
223;0;1408.00;10.30;372.00;0.00;0.44
224;0;4278.00;9.90;279.00;0.00;0.48
225;0;2694.00;10.35;1990.00;0.00;0.44
226;0;4446.00;10.40;818.00;0.00;0.32
227;0;1491.00;9.72;1752.00;0.00;0.36
228;0;499.00;10.00;1192.00;0.00;0.48
229;0;802.00;10.07;1103.00;0.00;0.40
230;0;3091.00;9.80;1854.00;0.00;0.48
231;0;1034.00;10.40;457.00;0.00;0.48
232;0;1225.00;10.30;234.00;0.00;0.32
233;0;512.00;10.70;799.00;0.00;0.44
234;0;4553.00;10.70;844.00;0.00;0.32
235;0;709.00;10.20;652.00;0.00;0.40
236;0;860.00;11.20;359.00;0.00;0.40
237;0;4613.00;9.80;470.00;0.00;0.44
238;0;1666.00;9.90;1977.00;0.00;0.44
239;0;1462.00;10.17;812.00;0.00;0.48
240;0;2849.00;10.40;900.00;0.00;0.48
241;0;1329.00;9.90;1664.00;0.00;0.40
242;0;2366.00;10.17;37.00;0.00;0.48
243;0;1030.00;9.90;576.00;0.00;0.52
244;0;2638.00;10.10;6.00;0.00;0.32
245;0;442.00;9.90;1529.00;0.00;0.48
246;0;1588.00;9.87;1618.00;0.00;0.40
247;0;632.00;10.80;1647.00;0.00;0.48
248;0;3991.00;9.90;1232.00;0.00;0.44
249;0;5263.00;9.82;180.00;0.00;0.48
250;0;805.00;9.80;1213.00;0.00;0.40
251;0;1422.00;9.80;237.00;0.00;0.48
252;0;1207.00;10.80;1588.00;0.00;0.48
253;0;4017.00;9.90;1515.00;0.00;0.52
254;0;3334.00;9.92;191.00;0.00;0.52
255;0;1098.00;10.50;1597.00;0.00;0.48
256;0;1045.00;9.97;1298.00;0.00;0.52
257;0;1131.00;9.70;1049.00;0.00;0.40
258;0;1319.00;10.40;996.00;0.00;0.60
259;0;4370.00;10.10;643.00;0.00;0.52
260;0;1101.00;10.40;1996.00;0.00;0.40
261;0;1279.00;10.50;1370.00;0.00;0.44
262;0;3287.00;10.40;2011.00;0.00;0.48
263;0;2705.00;9.90;928.00;0.00;0.44
264;0;5360.00;10.20;553.00;0.00;0.44
265;0;453.00;10.20;494.00;0.00;0.36
266;0;3233.00;11.00;2026.00;0.00;0.48
267;0;2675.00;9.80;880.00;0.00;0.48
268;0;492.00;9.92;1884.00;0.00;0.28
269;0;3016.00;9.90;1009.00;0.00;0.44
270;0;155.00;9.90;1769.00;0.00;0.48
271;0;1364.00;9.72;67.00;0.00;0.44
272;0;1091.00;10.25;756.00;0.00;0.44
273;0;943.00;10.20;1453.00;0.00;0.40
274;0;674.00;9.90;614.00;0.00;0.32
275;0;489.00;10.00;1112.00;0.00;0.40
276;0;5211.00;9.80;1575.00;0.00;0.32
277;0;5450.00;10.50;449.00;0.00;0.56
278;0;608.00;9.80;1197.00;0.00;0.44
279;0;1380.00;10.07;238.00;0.00;0.40
280;0;4678.00;10.27;1716.00;0.00;0.52
281;0;443.00;9.87;1312.00;0.00;0.40
282;0;4552.00;10.30;719.00;0.00;0.56
283;0;871.00;10.30;1524.00;0.00;0.56
284;0;953.00;9.90;134.00;0.00;0.44
285;0;497.00;10.20;1958.00;0.00;0.44
286;0;685.00;10.00;1830.00;0.00;0.48
287;0;870.00;10.42;2030.00;0.00;0.36
288;0;5284.00;9.80;1583.00;0.00;0.32
289;0;855.00;9.80;101.00;0.00;0.44
290;0;3060.00;9.80;1958.00;0.00;0.44
291;0;3087.00;10.07;1198.00;0.00;0.40
292;0;297.00;10.00;1310.00;0.00;0.36
293;0;3070.00;9.80;725.00;0.00;0.36
294;0;869.00;9.70;1300.00;0.00;0.32
295;0;685.00;10.45;1774.00;0.00;0.44
296;0;1506.00;9.72;949.00;0.00;0.48
297;0;3299.00;10.50;2036.00;0.00;0.44
298;0;4179.00;10.80;649.00;0.00;0.40
299;0;442.00;10.12;801.00;0.00;0.40
300;0;3051.00;9.80;1306.00;0.00;0.52
301;0;4257.00;10.50;1451.00;0.00;0.68
302;0;4391.00;10.05;872.00;0.00;0.52
303;0;976.00;10.10;1268.00;0.00;0.40
304;0;3930.00;9.72;656.00;0.00;0.44
305;0;881.00;10.12;599.00;0.00;0.40
306;0;1273.00;10.50;1257.00;0.00;0.48
307;0;4643.00;10.00;1880.00;0.00;0.44
308;0;4488.00;10.10;237.00;0.00;0.48
309;0;1392.00;9.92;397.00;0.00;0.24
310;0;2410.00;10.00;16.00;0.00;0.44
311;0;2703.00;9.80;947.00;0.00;0.44
312;0;1142.00;10.20;615.00;0.00;0.36
313;0;692.00;10.80;1554.00;0.00;0.48
314;0;1465.00;10.17;1096.00;0.00;0.44
315;0;4571.00;10.60;1679.00;0.00;0.48
316;0;367.00;9.80;1416.00;0.00;0.48
317;0;808.00;11.35;1769.00;0.00;0.44
318;0;466.00;9.80;1092.00;0.00;0.52
319;0;4463.00;10.00;238.00;0.00;0.52
320;0;571.00;10.10;1667.00;0.00;0.48
321;0;1163.00;10.80;1149.00;0.00;0.28
322;0;1407.00;9.90;644.00;0.00;0.48
323;0;1000.00;10.00;1537.00;0.00;0.44
324;0;1281.00;9.85;700.00;0.00;0.44
325;0;3079.00;9.90;915.00;0.00;0.44
326;0;1031.00;9.90;113.00;0.00;0.40
327;0;1284.00;10.42;1594.00;0.00;0.44
328;0;4403.00;9.80;608.00;0.00;0.44
329;0;4137.00;9.90;496.00;0.00;0.44
330;0;385.00;10.00;860.00;0.00;0.52
331;0;953.00;9.80;447.00;0.00;0.40
332;0;515.00;10.80;615.00;0.00;0.40
333;0;4406.00;10.50;360.00;0.00;0.48
334;0;1011.00;10.40;1987.00;0.00;0.44
335;0;4500.00;10.30;690.00;0.00;0.40
336;0;1212.00;10.50;1188.00;0.00;0.44
337;0;470.00;10.40;1688.00;0.00;0.44
338;0;886.00;10.45;287.00;0.00;0.44
339;0;5452.99;9.80;621.00;0.00;0.40
340;0;851.00;9.95;1395.00;0.00;0.48
341;0;1476.00;9.85;1694.00;0.00;0.40
342;0;1544.00;10.70;1781.00;0.00;0.56
343;0;3310.00;10.97;1957.00;0.00;0.44
344;0;421.00;9.90;362.00;0.00;0.44
345;0;2468.00;9.82;1922.00;0.00;0.24
346;0;1323.00;9.90;244.00;0.00;0.44
347;0;436.00;10.55;1458.00;0.00;0.48
348;0;4705.00;9.87;419.00;0.00;0.48
349;0;793.00;9.90;1121.00;0.00;0.32
350;0;3152.00;9.80;972.00;0.00;0.44
351;0;3934.00;9.87;894.00;0.00;0.48
352;0;4500.00;9.95;1569.00;0.00;0.60
353;0;4593.00;9.90;440.00;0.00;0.40
354;0;921.00;10.20;1803.00;0.00;0.40
355;0;4159.00;10.00;1444.00;0.00;0.56
356;0;3074.00;10.10;896.00;0.00;0.40
357;0;4754.00;10.00;1814.00;0.00;0.36
358;0;667.00;10.30;1776.00;0.00;0.44
359;0;768.00;9.80;1078.00;0.00;0.28
360;0;2763.00;9.90;2039.00;0.00;0.40
361;0;999.00;10.00;548.00;0.00;0.52
362;0;666.00;10.20;822.00;0.00;0.48
363;0;4093.00;10.40;1529.00;0.00;0.48
364;0;812.00;10.25;667.00;0.00;0.36
365;0;3125.00;9.80;1051.00;0.00;0.24
366;0;4349.00;10.30;915.00;0.00;0.44
367;0;1781.00;10.15;1409.00;0.00;0.40
368;0;3965.00;9.80;584.00;0.00;0.48
369;0;2166.00;9.72;897.00;0.00;0.28
370;0;3295.00;10.32;60.00;0.00;0.44
371;0;4681.00;9.80;463.00;0.00;0.36
372;0;882.00;9.90;1379.00;0.00;0.40
373;0;77.00;9.80;1807.00;0.00;0.32
374;0;3112.00;9.80;1107.00;0.00;0.40
375;0;678.00;11.40;713.00;0.00;0.44
376;0;1280.00;10.20;409.00;0.00;0.40
377;0;4571.00;10.70;914.00;0.00;0.28
378;0;4209.00;9.80;364.00;0.00;0.64
379;0;1346.00;10.10;1188.00;0.00;0.48
380;0;191.00;10.10;1710.00;0.00;0.48
381;0;2724.00;10.30;1074.00;0.00;0.44
382;0;831.00;10.57;1935.00;0.00;0.48
383;0;689.00;10.80;1586.00;0.00;0.40
384;0;1336.00;9.95;470.00;0.00;0.52
385;0;353.00;9.90;850.00;0.00;0.52
386;0;1113.00;9.80;119.00;0.00;0.44
387;0;1641.00;9.80;172.00;0.00;0.40
388;0;567.00;10.02;758.00;0.00;0.48
389;0;2676.00;9.90;39.00;0.00;0.52
390;0;3105.00;9.90;980.00;0.00;0.36
391;0;4760.00;10.00;866.00;0.00;0.52
392;0;441.00;10.00;513.00;0.00;0.36
393;0;4823.00;10.00;915.00;0.00;0.40
394;0;1846.00;9.90;1335.00;0.00;0.44
395;0;687.00;10.20;1476.00;0.00;0.40
396;0;1676.00;10.30;1805.00;0.00;0.48
397;0;1244.00;9.75;1986.00;0.00;0.44
398;0;389.00;9.70;448.00;0.00;0.48
399;0;793.00;10.00;1812.00;0.00;0.36
400;0;2619.00;9.80;1083.00;0.00;0.40
401;0;4682.00;9.95;650.00;0.00;0.36
402;0;734.00;10.30;155.00;0.00;0.40
403;0;880.00;9.70;699.00;0.00;0.36
404;0;3729.00;9.85;1098.00;0.00;0.40
405;0;1288.00;10.10;1768.00;0.00;0.44
406;0;1425.00;9.80;400.00;0.00;0.44
407;0;3098.00;9.90;944.00;0.00;0.44
408;0;886.00;10.20;1922.00;0.00;0.44
409;0;4835.00;9.90;1712.00;0.00;0.40
410;0;1482.00;10.00;1517.00;0.00;0.44
411;0;1637.00;9.90;1977.00;0.00;0.44
412;0;3398.00;9.97;129.00;0.00;0.40
413;0;719.00;9.70;515.00;0.00;0.44
414;0;3173.00;9.75;1826.00;0.00;0.44
415;0;5428.00;10.22;422.00;0.00;0.52
416;0;5341.00;9.90;174.00;0.00;0.48
417;0;4481.00;10.40;296.00;0.00;0.60
418;0;4587.00;9.80;767.00;0.00;0.44
419;0;200.00;9.80;1828.00;0.00;0.52
420;0;4321.00;10.00;318.00;0.00;0.36
421;0;948.00;10.30;1568.00;0.00;0.56
422;0;4564.00;10.25;669.00;0.00;0.32
423;0;2864.00;9.90;777.00;0.00;0.40
424;0;1414.00;10.05;1674.00;0.00;0.56
425;0;1203.00;9.75;1735.00;0.00;0.40
426;0;495.00;9.90;1311.00;0.00;0.44
427;0;1119.00;9.90;189.00;0.00;0.56
428;0;805.00;10.30;1415.00;0.00;0.44
429;0;4425.00;10.02;670.00;0.00;0.36
430;0;725.00;10.27;997.00;0.00;0.44
431;0;3522.00;9.95;1969.00;0.00;0.56
432;0;1029.00;10.60;1094.00;0.00;0.44
433;0;1507.00;9.90;1885.00;0.00;0.44
434;0;5031.00;9.80;1644.00;0.00;0.44
435;0;1207.00;10.30;1368.00;0.00;0.44
436;0;2992.00;9.70;1308.00;0.00;0.40
437;0;875.00;9.87;1443.00;0.00;0.44
438;0;4564.00;10.10;1833.00;0.00;0.44
439;0;4329.00;10.92;547.00;0.00;0.40
440;0;1116.00;10.40;2022.00;0.00;0.40
441;0;3113.00;9.80;1848.00;0.00;0.44
442;0;592.00;11.20;388.00;0.00;0.44
443;0;672.00;10.40;787.00;0.00;0.52
444;0;4550.00;10.00;208.00;0.00;0.44
445;0;1656.00;10.00;1500.00;0.00;0.52
446;0;3789.00;9.80;1445.00;0.00;0.44
447;0;116.00;9.80;1774.00;0.00;0.48
448;0;984.00;10.50;1634.00;0.00;0.44
449;0;485.00;10.30;698.00;0.00;0.44
450;0;1942.00;10.00;51.00;0.00;0.48
451;0;505.00;9.80;1128.00;0.00;0.44
452;0;4307.00;11.20;765.00;0.00;0.40
453;0;1505.00;10.30;1002.00;0.00;0.48
454;0;966.00;10.10;1666.00;0.00;0.32
455;0;1150.00;9.90;1083.00;0.00;0.48
456;0;2731.00;10.05;1053.00;0.00;0.52
457;0;2798.00;9.90;1098.00;0.00;0.40
458;0;1215.00;10.50;1247.00;0.00;0.40
459;0;972.00;9.80;120.00;0.00;0.44
460;0;4477.00;10.70;685.00;0.00;0.56
461;0;3435.00;10.30;1970.00;0.00;0.40
462;0;1187.00;10.30;478.00;0.00;0.44
463;0;4069.00;9.90;578.00;0.00;0.40
464;0;169.00;9.70;1861.00;0.00;0.44
465;0;1482.00;9.90;1120.00;0.00;0.56
466;0;1085.00;10.10;1060.00;0.00;0.40
467;0;885.00;10.60;1242.00;0.00;0.52
468;0;3185.00;9.87;214.00;0.00;0.56
469;0;581.00;10.30;311.00;0.00;0.48
470;0;784.00;9.90;1094.00;0.00;0.52
471;0;2282.00;9.82;130.00;0.00;0.44
472;0;3383.00;10.05;1903.00;0.00;0.40
473;0;4351.00;10.30;569.00;0.00;0.40
474;0;590.00;11.20;633.00;0.00;0.40
475;0;1784.00;9.80;1984.00;0.00;0.36
476;0;759.00;9.77;105.00;0.00;0.32
477;0;2755.00;9.80;1426.00;0.00;0.28
478;0;1112.00;10.10;739.00;0.00;0.40
479;0;1074.00;10.45;630.00;0.00;0.44
480;0;577.00;10.60;1810.00;0.00;0.40
481;0;4425.00;10.00;1724.00;0.00;0.48
482;0;4753.00;10.40;1725.00;0.00;0.44
483;0;1389.00;10.80;1140.00;0.00;0.36
484;0;669.00;9.50;1247.00;0.00;0.48
485;0;1142.00;10.40;471.00;0.00;0.32
486;0;3704.00;9.77;1517.00;0.00;0.44
487;0;1773.00;9.80;1345.00;0.00;0.48
488;0;772.00;11.10;745.00;0.00;0.44
489;0;4539.00;10.25;573.00;0.00;0.48
490;0;717.00;10.80;683.00;0.00;0.36
491;0;399.00;9.80;470.00;0.00;0.52
492;0;791.00;10.02;1382.00;0.00;0.40
493;0;928.00;10.17;1673.00;0.00;0.44
494;0;2164.00;9.80;131.00;0.00;0.36
495;0;1113.00;10.37;1763.00;0.00;0.32
496;0;3251.00;10.20;1876.00;0.00;0.56
497;0;4310.00;10.02;1357.00;0.00;0.32
498;0;545.00;10.10;1737.00;0.00;0.48
499;0;315.00;10.00;1535.00;0.00;0.44
500;0;1445.00;10.02;266.00;0.00;0.40
501;0;509.00;10.30;1660.00;0.00;0.48
502;0;1044.00;10.10;1780.00;0.00;0.44
503;0;2110.00;9.80;866.00;0.00;0.32
504;0;795.00;9.87;1140.00;0.00;0.36
505;0;464.00;10.10;632.00;0.00;0.36
506;0;2999.00;9.80;123.00;0.00;0.56
507;0;1411.00;10.40;808.00;0.00;0.48
508;0;4514.00;10.30;1688.00;0.00;0.64
509;0;1579.00;9.85;1438.00;0.00;0.36
510;0;4521.00;9.90;738.00;0.00;0.44
511;0;3613.00;9.80;789.00;0.00;0.40
512;0;5064.00;9.80;156.00;0.00;0.44
513;0;447.00;10.30;904.00;0.00;0.44
514;0;1153.00;11.00;245.00;0.00;0.48
515;0;3166.00;9.90;820.00;0.00;0.48
516;0;1449.00;10.70;1859.00;0.00;0.40
517;0;758.00;9.82;576.00;0.00;0.44
518;0;363.00;9.77;1353.00;0.00;0.28
519;0;4316.00;11.05;727.00;0.00;0.44
520;0;1107.00;10.47;1507.00;0.00;0.56
521;0;3055.00;10.10;912.00;0.00;0.44
522;0;1578.00;9.80;1565.00;0.00;0.44
523;0;986.00;10.10;1068.00;0.00;0.60
524;0;4588.00;10.20;1843.00;0.00;0.40
525;0;1482.00;10.10;1461.00;0.00;0.40
526;0;785.00;10.00;815.00;0.00;0.28
527;0;2500.00;9.80;1026.00;0.00;0.24
528;0;896.00;9.90;83.00;0.00;0.40
529;0;2707.00;9.90;1116.00;0.00;0.52
530;0;903.00;10.05;851.00;0.00;0.40
531;0;323.00;9.80;1764.00;0.00;0.52
532;0;3190.00;10.02;1964.00;0.00;0.52
533;0;4602.00;10.30;596.00;0.00;0.52
534;0;4479.00;9.80;1367.00;0.00;0.40
535;0;1176.00;9.85;1052.00;0.00;0.36
536;0;4541.00;10.55;518.00;0.00;0.56
537;0;1482.00;10.00;1797.00;0.00;0.40
538;0;4540.00;10.10;378.00;0.00;0.32
539;0;1284.00;10.10;1146.00;0.00;0.48
540;0;1831.00;9.97;1393.00;0.00;0.44
541;0;355.00;9.92;1825.00;0.00;0.48
542;0;1325.00;9.90;635.00;0.00;0.40
543;0;3480.00;10.70;74.00;0.00;0.52
544;0;751.00;9.90;662.00;0.00;0.24
545;0;4553.00;9.90;1071.00;0.00;0.44
546;0;2740.00;9.90;1100.00;0.00;0.44
547;0;2601.00;9.90;1081.00;0.00;0.40
548;0;1272.00;9.85;1826.00;0.00;0.40
549;0;370.00;9.95;1945.00;0.00;0.48
550;0;4609.00;10.45;864.00;0.00;0.40
551;0;1651.00;10.10;1859.00;0.00;0.44
552;0;1164.00;9.80;810.00;0.00;0.36
553;0;1054.00;10.42;1855.00;0.00;0.40
554;0;638.00;10.90;1411.00;0.00;0.36
