90;190;201;140;land;true;desert;14
91;123;217;249;land;false;urban;11
92;173;179;190;land;false;plains;6
93;218;209;152;land;false;hills;7
94;242;162;250;land;false;forest;3
95;173;228;161;land;false;plains;2
96;130;139;246;land;false;plains;7
97;231;120;248;land;false;hills;8
98;174;210;171;land;false;hills;11
99;38;242;233;land;true;hills;12
100;246;84;243;land;false;marsh;12
101;190;129;243;land;false;forest;8
102;219;140;241;land;false;plains;12
103;253;180;208;land;true;urban;10
104;244;98;245;land;false;plains;8
105;145;213;234;land;false;plains;11
106;185;142;243;land;false;plains;7
107;193;203;243;land;false;plains;8
108;161;179;188;land;false;plains;1
109;191;119;233;land;true;forest;12
110;192;227;103;land;true;plains;12
111;227;40;248;land;false;forest;11
112;208;231;147;land;false;plains;13
113;211;85;225;land;false;mountain;10
114;252;236;233;land;true;plains;2
115;165;187;197;land;true;jungle;12
116;219;190;192;land;true;desert;6
117;190;248;185;land;false;urban;11
118;168;155;232;land;false;plains;8
119;111;235;194;land;false;desert;11
120;149;253;113;land;false;plains;1
121;197;227;175;land;false;plains;11
122;229;186;123;land;true;plains;3
123;237;244;47;land;false;plains;2
124;116;206;254;land;false;mountain;7
125;207;192;163;land;false;mountain;8
126;60;250;227;land;false;plains;11
127;224;196;173;land;true;plains;8
128;154;251;164;land;false;mountain;11
129;238;175;113;land;false;forest;2
130;232;121;248;land;false;plains;8
131;189;183;200;land;false;plains;11
132;172;172;189;land;false;forest;8
133;225;110;221;land;true;plains;2
134;239;172;223;land;false;forest;11
135;127;174;201;land;false;plains;6
136;243;73;186;land;false;urban;1
137;207;173;213;land;true;plains;12
138;185;224;153;land;false;plains;12
139;202;252;183;land;false;plains;11
140;229;179;232;land;false;plains;11
141;233;175;106;land;false;plains;11
142;179;176;219;land;false;mountain;10
143;225;48;247;land;false;marsh;8
144;179;199;163;land;false;mountain;8
145;199;126;253;land;false;forest;11
146;217;237;249;land;false;desert;14
147;238;188;121;land;false;forest;8
148;118;182;201;land;false;plains;2
149;234;229;138;land;false;forest;8
150;213;77;212;land;false;mountain;5
151;91;244;191;land;false;plains;10
152;223;54;246;land;false;plains;11
153;206;215;160;land;true;plains;12
154;174;161;236;land;true;plains;8
155;95;236;183;land;false;forest;8
156;245;102;222;land;false;forest;8
157;124;184;225;land;false;plains;8
158;148;215;142;land;false;mountain;11
159;196;239;192;land;false;desert;8
160;250;206;125;land;false;forest;8
161;136;230;250;land;true;plains;11
162;247;238;174;land;false;marsh;11
163;31;247;240;land;false;plains;12
164;150;251;179;land;false;plains;13
165;233;254;37;land;false;forest;7
166;164;202;199;land;false;kiv_desert;6
167;155;218;242;land;true;plains;2
168;197;241;203;land;false;plains;11
169;234;158;154;land;false;forest;8
170;173;214;174;land;false;plains;2
171;233;181;135;land;false;plains;8
172;240;72;231;land;false;plains;10
173;234;140;137;land;false;desert;14
174;216;233;190;land;false;desert;14
175;199;123;224;land;false;plains;13
176;163;117;229;land;false;desert;11
177;246;184;224;land;false;plains;8
178;91;210;220;land;false;plains;12
179;231;192;216;land;true;desert;14
180;243;184;74;land;false;plains;8
181;123;222;169;land;false;forest;8
182;115;236;151;land;false;jungle;5
183;91;189;221;land;false;jungle;12
184;247;153;121;land;false;forest;8
185;235;101;182;land;false;plains;13
186;235;230;144;land;false;forest;3
187;229;233;180;land;false;forest;3
188;155;202;182;land;false;forest;8
189;206;156;193;land;false;forest;11
190;159;215;152;land;false;plains;13
191;245;34;234;land;false;plains;5
192;251;96;161;land;false;forest;10
193;244;162;117;land;false;mountain;8
194;241;122;243;land;true;plains;12
195;195;220;143;land;true;plains;12
196;175;243;164;land;false;hills;11
197;150;183;196;land;false;plains;8
198;202;100;218;land;false;urban;8
199;169;138;199;land;true;plains;2
200;156;227;181;land;false;plains;11
201;207;62;249;land;false;plains;10
202;194;64;251;land;false;forest;11
203;208;137;174;land;false;hills;11
204;147;194;213;land;false;plains;11
205;238;239;187;land;false;mountain;8
206;85;234;199;land;true;plains;12
207;237;41;231;land;true;plains;15
208;133;250;173;land;false;plains;1
209;187;224;197;land;false;plains;9
210;49;246;214;land;false;hills;10
211;243;208;52;land;false;plains;7
212;136;156;224;land;false;plains;16
213;71;254;243;land;false;hills;12
214;226;157;185;land;true;urban;4
215;141;239;229;land;false;desert;11
216;197;191;220;land;false;plains;8
217;115;225;226;land;true;desert;14
218;197;147;165;land;false;plains;10
219;246;194;174;land;false;plains;11
220;240;191;201;land;true;plains;13
221;250;244;245;land;false;forest;8
222;145;182;211;land;false;urban;7
223;249;181;133;land;false;plains;11
224;237;194;97;land;true;plains;7
225;208;194;124;land;false;plains;13
226;254;252;249;land;false;mountain;6
227;55;240;236;land;false;forest;8
228;236;132;145;land;false;plains;8
229;128;221;174;land;false;plains;9
230;170;157;234;land;true;plains;13
231;95;233;197;land;false;forest;11
232;234;146;228;land;false;plains;11
233;34;251;254;land;false;forest;11
234;179;192;139;land;false;plains;6
235;236;237;207;land;false;mountain;11
236;244;190;220;land;false;plains;11
237;159;239;118;land;false;plains;7
238;157;246;129;land;true;forest;8
239;248;254;193;land;false;jungle;11
240;177;175;185;land;false;plains;12
241;171;203;170;land;false;plains;8
242;187;253;246;land;false;desert;14
243;222;110;182;land;false;urban;11
244;102;213;246;land;false;desert;14
245;243;53;238;land;false;plains;8
246;74;245;182;land;false;hills;8
247;246;138;190;land;false;plains;8
248;212;221;209;land;false;hills;2
249;136;230;222;land;false;forest;18
250;191;246;200;land;true;plains;9
251;227;203;111;land;false;hills;11
252;130;193;196;land;false;forest;8
253;205;219;160;land;false;plains;2
254;144;206;204;land;true;desert;14
255;171;253;159;land;false;forest;8
256;163;247;150;land;false;plains;8
257;152;248;209;land;true;plains;9
258;221;158;183;land;false;plains;10
259;236;170;243;land;false;mountain;5
260;184;247;206;land;false;hills;8
261;253;215;63;land;false;mountain;10
262;214;228;141;land;false;plains;13
263;245;170;141;land;false;plains;12
264;198;204;145;land;false;plains;16
265;137;213;153;land;false;plains;11
266;168;204;202;land;false;plains;13
267;202;100;241;land;false;plains;12
268;138;201;236;land;false;forest;8
269;128;221;224;land;true;plains;12
270;115;191;231;land;false;forest;8
271;178;213;128;land;false;plains;11
272;200;226;113;land;false;forest;11
273;167;178;196;land;false;plains;8
274;212;65;243;land;false;desert;11
275;177;142;232;land;false;plains;8
276;216;101;191;land;true;plains;4
277;251;221;29;land;false;forest;16
278;203;200;122;land;false;plains;8
279;253;24;245;land;false;plains;11
280;200;138;226;land;false;forest;3
281;214;216;137;land;false;urban;8
282;233;82;236;land;false;plains;6
283;185;206;223;land;false;plains;8
284;179;70;252;land;false;urban;11
285;201;215;93;land;false;forest;8
286;253;211;221;land;false;marsh;8
287;219;201;160;land;false;plains;8
288;185;205;236;land;false;plains;4
289;224;254;219;land;false;plains;11
290;234;205;196;land;false;plains;13
291;240;214;102;land;false;plains;12
292;80;231;228;land;false;plains;8
293;205;147;249;land;true;plains;12
294;244;184;229;land;false;plains;8
295;145;229;231;land;false;plains;8
296;248;150;221;land;false;plains;10
297;189;232;154;land;false;plains;13
298;190;158;173;land;false;urban;5
299;108;210;224;land;false;mountain;11
300;94;246;245;land;true;plains;12
301;237;142;141;land;false;plains;2
302;139;191;214;land;false;mountain;5
303;198;245;92;land;false;desert;8
304;82;196;247;land;false;forest;5
305;239;70;218;land;false;desert;11
306;85;239;213;land;false;urban;10
307;37;243;236;land;false;forest;3
308;233;129;153;land;false;plains;7
309;219;111;252;land;false;plains;11
310;218;139;231;land;false;desert;14
311;230;254;210;land;true;plains;12
312;160;135;236;land;false;urban;11
313;126;242;136;land;false;plains;8
314;150;244;251;land;false;plains;10
315;246;228;220;land;false;forest;3
316;198;254;104;land;false;urban;8
317;166;196;233;land;false;forest;8
318;162;249;152;land;true;plains;8
319;119;208;209;land;false;urban;7
320;125;253;222;land;false;plains;8
321;200;94;244;land;false;plains;10
322;239;247;52;land;true;plains;11
323;248;192;99;land;false;hills;8
324;188;167;148;land;true;plains;11
325;139;198;183;land;false;jungle;12
326;207;205;93;land;false;hills;11
327;226;62;242;land;false;hills;8
328;202;107;245;land;false;mountain;7
329;207;227;96;land;false;forest;5
330;187;253;123;land;false;plains;11
331;207;231;65;land;false;forest;11
332;203;254;46;land;false;mountain;11
333;237;160;105;land;false;forest;7
334;130;207;171;land;false;hills;8
335;221;43;247;land;false;plains;6
336;170;194;165;land;false;mountain;10
337;96;211;247;land;false;plains;8
338;243;143;152;land;false;plains;11
339;241;240;95;land;true;plains;15
340;254;65;214;land;false;plains;8
341;190;107;248;land;false;mountain;8
342;235;232;157;land;false;forest;8
343;183;96;226;land;false;plains;13
344;170;153;191;land;true;plains;11
345;227;248;205;land;true;plains;13
346;137;205;180;land;false;plains;11
347;253;245;239;land;false;plains;8
348;182;162;174;land;false;urban;7
349;227;244;168;land;true;plains;9
350;110;233;194;land;false;jungle;12
351;243;212;200;land;true;plains;5
352;211;109;192;land;false;hills;2
353;225;246;250;land;false;plains;7
354;178;188;212;land;false;marsh;8
355;194;165;226;land;false;plains;2
356;244;252;166;land;false;jungle;12
357;181;241;246;land;false;forest;3
358;187;157;216;land;false;plains;8
359;151;211;155;land;true;plains;9
360;159;178;224;land;false;plains;13
361;173;164;236;land;false;plains;11
362;205;109;202;land;false;urban;11
363;206;175;234;land;false;plains;2
364;240;117;173;land;false;desert;11
365;179;167;250;land;false;plains;12
366;208;227;210;land;false;mountain;5
367;174;215;154;land;false;plains;8
368;225;98;198;land;true;plains;5
369;202;97;210;land;true;plains;12
370;239;125;233;land;false;desert;14
371;151;239;128;land;false;plains;7
372;182;242;215;land;false;urban;8
373;187;182;227;land;true;plains;8
374;71;222;219;land;true;plains;12
375;128;196;226;land;false;hills;11
376;100;168;247;land;false;marsh;11
377;178;171;222;land;false;plains;6
378;193;136;185;land;true;plains;5
379;229;219;103;land;false;mountain;10
380;248;202;142;land;false;forest;8
381;254;248;223;land;false;plains;12
382;250;237;193;land;false;marsh;8
383;184;174;243;land;false;plains;8
384;163;200;176;land;false;plains;11
385;253;101;170;land;false;plains;11
386;212;242;150;land;true;plains;11
387;215;235;133;land;true;plains;11
388;234;209;75;land;false;mountain;11
389;152;208;146;land;false;desert;14
390;131;225;223;land;true;jungle;12
391;148;186;188;land;true;plains;6
392;221;235;140;land;false;plains;11
393;233;164;202;land;false;plains;6
394;55;209;253;land;true;plains;8
395;248;180;247;land;false;plains;8
396;213;179;138;land;false;forest;8
397;108;218;179;land;false;forest;8
398;212;220;71;land;true;plains;11
399;198;143;240;land;false;forest;8
400;237;187;152;land;false;plains;12
401;229;172;238;land;false;plains;6
402;177;227;116;land;false;plains;11
403;205;145;220;land;false;plains;11
404;221;162;195;land;false;plains;1
405;70;249;208;land;false;urban;8
406;232;223;244;land;true;plains;11
407;191;201;251;land;false;jungle;12
408;208;181;113;land;false;marsh;8
409;163;216;237;land;true;mountain;3
410;252;194;65;land;false;plains;8
411;183;191;140;land;false;mountain;8
412;246;253;202;land;true;desert;14
413;153;184;204;land;false;mountain;11
414;207;186;247;land;true;plains;13
415;144;242;177;land;false;plains;16
416;212;157;155;land;false;plains;18
417;143;205;158;land;false;plains;7
418;214;169;252;land;false;plains;6
419;204;175;254;land;false;forest;8
420;185;190;137;land;false;forest;7
421;233;73;214;land;false;hills;8
422;159;239;190;land;false;plains;6
423;240;141;200;land;true;plains;12
424;224;131;158;land;false;hills;8
425;162;248;97;land;false;forest;8
426;142;186;214;land;true;plains;8
427;203;141;250;land;false;plains;11
428;248;136;135;land;false;plains;8
429;249;202;189;land;false;plains;6
430;75;215;231;land;false;forest;11
431;84;217;243;land;true;plains;13
432;144;210;150;land;false;plains;9
433;237;208;150;land;false;forest;8
434;181;104;253;land;true;plains;4
435;246;175;159;land;false;mountain;10
436;134;222;202;land;true;plains;12
437;246;198;99;land;false;plains;8
438;229;229;133;land;false;forest;3
439;176;198;246;land;false;mountain;7
440;249;186;127;land;false;hills;8
441;209;233;224;land;true;plains;13
442;145;232;156;land;false;plains;11
443;165;213;253;land;false;hills;11
444;206;208;241;land;false;plains;7
445;220;189;159;land;false;forest;8
446;155;193;239;land;false;hills;1
447;15;249;246;land;false;forest;8
448;151;226;189;land;false;forest;8
449;126;204;213;land;false;plains;11
450;95;227;240;land;true;desert;14
451;214;117;186;land;false;plains;8
452;143;236;225;land;false;plains;5
453;168;241;143;land;false;urban;10
454;195;127;247;land;false;forest;8
455;232;253;73;land;false;mountain;10
456;154;166;201;land;true;plains;12
457;247;239;233;land;true;forest;12
458;187;195;246;land;false;plains;10
459;196;238;137;land;false;plains;11
460;238;195;219;land;false;hills;6
461;164;173;226;land;false;plains;13
462;211;175;219;land;false;forest;11
463;225;225;96;land;false;plains;5
464;70;244;252;land;true;plains;8
465;210;238;120;land;false;mountain;10
466;147;128;232;land;false;mountain;9
467;150;195;198;land;false;plains;8
468;208;217;181;land;true;desert;14
469;244;92;190;land;false;forest;11
470;222;186;210;land;true;mountain;9
471;240;253;171;land;true;desert;14
472;214;200;142;land;false;plains;13
473;163;196;151;land;false;mountain;7
474;230;194;112;land;false;desert;11
475;113;241;156;land;true;mountain;8
476;240;216;139;land;true;plains;11
477;176;198;171;land;true;plains;12
478;128;153;237;land;false;forest;11
479;232;110;238;land;false;plains;11
480;128;183;221;land;false;forest;8
481;183;177;241;land;false;plains;2
482;77;219;225;land;false;forest;3
483;207;193;115;land;false;plains;10
484;252;171;198;land;true;plains;8
485;235;252;162;land;false;plains;11
486;234;130;232;land;true;plains;1
487;160;184;161;land;true;plains;8
488;129;222;180;land;false;plains;11
489;68;246;189;land;false;plains;7
490;161;220;167;land;false;desert;11
491;136;155;218;land;false;plains;11
492;168;205;240;land;false;plains;8
493;212;144;207;land;false;plains;8
494;222;174;192;land;true;desert;14
495;175;235;214;land;false;forest;8
496;227;111;198;land;false;plains;13
497;183;155;249;land;false;mountain;2
498;151;214;227;land;false;mountain;8
499;227;74;212;land;false;forest;8
500;168;172;181;land;false;plains;11
501;158;171;196;land;false;plains;8
502;247;172;238;land;false;forest;8
503;233;249;84;land;true;jungle;12
504;212;151;218;land;true;plains;9
505;100;242;180;land;false;plains;11
506;142;146;233;land;true;desert;14
507;252;141;145;land;false;jungle;11
508;188;180;237;land;false;forest;3
509;175;233;176;land;true;forest;8
510;153;176;209;land;false;kiv_dxy;6
511;240;153;223;land;true;jungle;12
512;251;96;170;land;true;plains;15
513;219;216;130;land;false;mountain;11
514;235;241;97;land;false;plains;11
515;114;228;247;land;true;plains;12
516;236;247;241;land;false;forest;8
517;239;251;155;land;false;mountain;11
518;104;240;224;land;false;hills;8
519;154;193;240;land;false;plains;5
520;228;241;187;land;false;mountain;8
521;175;191;166;land;false;jungle;12
522;161;193;241;land;false;plains;8
523;232;137;145;land;true;forest;9
524;200;95;239;land;false;forest;3
525;170;178;190;land;false;forest;8
526;217;232;198;land;false;plains;11
527;89;234;245;land;true;plains;12
528;195;242;105;land;true;plains;11
529;202;121;224;land;true;plains;12
530;215;197;249;land;false;forest;11
531;248;227;155;land;false;plains;8
532;227;201;81;land;false;plains;13
533;253;87;215;land;false;plains;7
534;214;116;206;land;true;urban;2
535;108;178;236;land;true;hills;10
536;137;163;244;land;false;urban;7
537;165;183;234;land;false;forest;8
538;246;231;138;land;false;forest;7
539;154;108;253;land;false;plains;10
540;178;140;253;land;false;plains;8
541;98;247;199;land;false;forest;8
542;242;233;230;land;true;plains;11
543;202;227;106;land;false;desert;14
544;210;130;209;land;false;desert;11
545;67;244;215;land;true;plains;6
546;176;178;217;land;true;plains;12
547;218;217;160;land;true;plains;12
548;51;247;247;land;false;forest;8
549;168;104;231;land;false;plains;8
550;160;243;169;land;false;plains;6
551;208;73;222;land;false;forest;8
552;205;254;223;land;true;urban;11
553;237;107;177;land;false;forest;8
554;237;170;113;land;false;plains;8
555;232;218;127;land;true;plains;12
556;172;237;223;land;true;plains;7
557;208;117;184;land;false;plains;8
558;179;237;96;land;true;jungle;12
559;229;87;195;land;false;plains;8
560;200;129;181;land;false;desert;18
561;254;77;228;land;false;plains;11
562;249;124;195;land;true;mountain;8
563;241;194;215;land;false;forest;3
564;233;165;240;land;true;plains;2
565;125;172;250;land;false;desert;14
566;146;193;227;land;false;desert;11
567;174;150;246;land;false;forest;8
568;104;249;197;land;true;forest;8
569;192;205;173;land;true;plains;1
570;198;202;232;land;false;forest;8
571;221;234;109;land;true;plains;4
572;138;240;254;land;false;plains;10
573;207;133;247;land;false;desert;11
574;202;244;82;land;true;plains;12
575;197;133;223;land;false;forest;3
576;200;139;222;land;true;marsh;9
577;157;127;231;land;true;desert;14
578;251;239;95;land;false;plains;8
579;209;113;242;land;false;mountain;2
580;241;175;174;land;false;desert;14
581;159;240;245;land;false;mountain;11
582;114;236;217;land;false;hills;11
583;96;247;220;land;false;hills;11
584;228;186;145;land;false;plains;13
585;186;222;168;land;false;plains;8
586;251;233;222;land;false;plains;8
587;152;200;199;land;true;plains;11
588;188;114;242;land;false;plains;3
589;223;216;159;land;false;forest;12
590;175;124;209;land;true;plains;4
591;213;221;77;land;false;plains;15
592;253;248;92;land;true;forest;11
593;141;208;218;land;false;plains;8
594;215;215;229;land;false;desert;14
595;130;233;193;land;false;forest;8
596;246;202;232;land;true;marsh;3
597;245;129;203;land;true;plains;12
598;205;224;116;land;true;jungle;12
599;226;133;228;land;false;desert;14
600;34;222;254;land;false;plains;8
601;75;247;228;land;false;plains;7
602;193;243;143;land;true;plains;11
603;118;164;228;land;false;mountain;11
604;194;179;222;land;false;plains;11
605;198;245;133;land;false;desert;11
606;192;226;198;land;false;desert;14
607;249;238;145;land;false;plains;11
608;231;246;168;land;false;plains;8
609;183;115;223;land;false;forest;11
610;193;203;215;land;false;forest;8
611;238;197;172;land;false;hills;11
612;155;240;241;land;true;hills;10
613;156;139;227;land;false;forest;10
614;152;170;202;land;true;desert;14
615;154;223;223;land;false;plains;11
616;244;199;67;land;false;desert;14
617;230;232;137;land;false;plains;8
618;233;104;208;land;false;hills;7
619;248;213;120;land;false;marsh;8
620;222;243;159;land;false;hills;2
621;247;208;143;land;false;desert;8
622;178;241;146;land;false;plains;7
623;248;125;173;land;true;plains;8
624;213;143;181;land;false;hills;8
625;251;244;129;land;false;plains;12
626;173;203;216;land;false;plains;8
627;208;143;210;land;false;forest;8
628;240;51;232;land;true;hills;10
629;165;197;226;land;false;urban;3
630;219;221;179;land;false;mountain;11
631;161;234;227;land;false;forest;11
632;206;195;138;land;false;desert;11
633;190;197;177;land;false;plains;13
634;135;243;229;land;false;mountain;11
635;131;207;194;land;true;forest;8
636;234;189;84;land;true;hills;10
637;164;239;144;land;false;plains;5
638;178;212;231;land;false;hills;11
639;99;198;249;land;false;plains;10
640;125;252;222;land;false;plains;11
641;192;227;111;land;false;plains;2
642;156;187;168;land;false;plains;16
643;231;49;240;land;false;plains;8
644;104;251;176;land;false;forest;8
645;189;210;227;land;false;plains;6
646;211;238;190;land;false;plains;7
647;230;215;231;land;false;mountain;7
648;212;156;204;land;false;plains;7
649;204;106;238;land;true;urban;5
650;177;230;224;land;false;forest;11
651;210;130;178;land;false;plains;11
652;149;240;113;land;false;mountain;7
653;161;140;254;land;false;forest;8
654;188;188;184;land;false;plains;10
655;179;209;251;land;false;forest;8
656;178;242;240;land;false;forest;8
657;242;207;120;land;false;forest;8
658;204;194;159;land;false;plains;10
659;82;195;234;land;false;plains;4
660;219;162;190;land;false;plains;5
661;194;213;186;land;false;plains;8
662;182;169;152;land;false;mountain;8
663;183;208;201;land;false;forest;8
664;159;200;178;land;false;forest;5
665;191;171;192;land;false;mountain;10
666;202;160;155;land;true;plains;13
667;253;179;83;land;false;mountain;1
668;254;126;241;land;false;jungle;11
669;32;233;242;land;false;desert;14
670;162;224;132;land;true;urban;2
671;59;227;235;land;true;plains;13
672;120;176;225;land;true;plains;11
673;247;192;106;land;false;plains;11
674;124;179;199;land;false;hills;11
675;246;243;30;land;false;plains;13
676;197;212;139;land;false;forest;11
677;121;183;254;land;true;plains;9
678;185;250;138;land;true;urban;12
679;219;244;183;land;false;forest;8
680;206;254;96;land;false;forest;9
681;232;225;157;land;false;plains;12
682;190;216;234;land;false;desert;11
683;94;248;189;land;false;desert;14
684;227;230;90;land;false;plains;3
685;177;176;152;land;true;forest;1
686;194;124;206;land;false;plains;11
687;246;84;203;land;false;urban;11
688;221;160;236;land;false;forest;8
689;72;249;243;land;false;forest;3
690;238;226;106;land;false;plains;2
691;219;216;155;land;false;plains;8
692;241;120;205;land;false;plains;16
693;150;194;234;land;false;plains;6
694;195;190;209;land;false;mountain;8
695;192;121;209;land;true;plains;11
696;208;149;239;land;true;urban;11
697;164;218;253;land;false;plains;8
698;218;129;191;land;false;plains;8
699;247;47;245;land;false;forest;10
700;86;231;196;land;false;plains;8
701;61;245;196;land;true;urban;1
702;186;213;116;land;false;forest;8
703;244;144;197;land;false;plains;8
704;131;244;192;land;true;mountain;2
705;251;220;178;land;false;plains;12
706;206;164;147;land;false;mountain;7
707;200;62;249;land;false;plains;11
708;222;220;141;land;false;plains;11
709;42;243;222;land;false;forest;5
710;228;167;130;land;false;forest;7
711;252;175;235;land;false;plains;17
712;186;137;220;land;false;plains;17
713;171;254;137;land;false;plains;8
714;131;239;187;land;false;mountain;8
715;195;137;217;land;false;plains;8
716;186;243;250;land;false;plains;8
717;206;227;240;land;true;forest;2
718;227;244;232;land;false;desert;14
719;190;167;230;land;false;plains;11
720;138;173;246;land;false;plains;5
721;145;176;210;land;false;forest;2
722;112;226;206;land;false;desert;14
723;213;143;200;land;false;plains;11
724;203;153;224;land;false;plains;11
725;252;226;69;land;false;hills;8
726;71;208;245;land;false;desert;14
727;87;238;239;land;false;forest;3
728;214;102;195;land;false;plains;11
729;145;249;145;land;false;forest;8
730;207;198;185;land;true;forest;2
731;238;193;159;land;false;plains;6
732;131;253;172;land;false;plains;9
733;231;190;204;land;false;urban;8
734;213;207;152;land;false;plains;1
735;181;157;186;land;false;desert;14
736;250;183;228;land;false;plains;11
737;149;216;146;land;false;plains;8
738;83;235;192;land;false;plains;8
739;244;186;184;land;false;plains;10
740;215;122;217;land;true;plains;9
741;233;217;94;land;false;plains;8
742;135;191;175;land;false;forest;8
743;181;123;207;land;false;plains;7
744;228;217;156;land;true;plains;7
745;158;220;225;land;false;plains;11
746;190;230;109;land;true;plains;6
747;238;122;181;land;true;plains;12
748;112;225;220;land;false;plains;5
749;238;247;89;land;false;urban;11
750;194;252;195;land;false;plains;4
751;42;242;236;land;false;hills;8
752;148;191;200;land;false;plains;11
753;192;150;220;land;false;forest;8
754;222;112;207;land;false;plains;2
755;189;239;124;land;true;plains;12
756;171;181;244;land;false;plains;5
757;139;251;133;land;false;forest;3
758;135;194;253;land;false;forest;7
759;217;132;235;land;true;forest;10
760;226;191;167;land;true;desert;14
761;213;67;232;land;false;plains;11
762;155;239;112;land;false;plains;11
763;241;240;68;land;true;plains;12
764;250;193;196;land;false;plains;8
765;149;236;127;land;false;urban;11
766;231;132;189;land;false;forest;2
767;143;223;207;land;true;plains;12
768;192;167;163;land;false;mountain;4
769;190;225;240;land;true;plains;5
770;91;230;250;land;false;plains;8
771;241;207;208;land;false;hills;17
772;162;164;176;land;false;hills;8
773;180;188;207;land;true;desert;14
774;215;241;48;land;false;forest;8
775;253;121;246;land;false;plains;6
776;154;177;176;land;true;plains;6
777;191;104;208;land;false;plains;5
778;193;203;209;land;false;plains;12
779;160;221;254;land;false;mountain;8
780;174;154;242;land;false;plains;11
781;249;150;248;land;false;plains;11
782;198;166;240;land;false;urban;11
783;246;169;248;land;true;desert;14
784;206;144;175;land;false;forest;9
785;206;246;56;land;false;hills;7
786;236;243;240;land;false;plains;11
787;194;162;207;land;false;plains;12
788;205;245;146;land;true;desert;14
789;245;74;214;land;true;plains;6
790;103;213;217;land;false;plains;11
791;210;230;159;land;false;hills;11
792;211;154;173;land;false;mountain;8
793;130;242;166;land;false;plains;18
794;198;128;177;land;false;plains;13
795;230;247;169;land;false;forest;8
796;245;132;172;land;false;plains;11
797;218;170;217;land;false;urban;11
798;163;183;158;land;false;plains;12
799;244;244;53;land;false;desert;5
800;252;196;153;land;true;desert;14
801;84;232;203;land;false;hills;10
802;131;224;163;land;false;desert;14
803;160;179;209;land;true;plains;2
804;57;235;235;land;false;desert;9
805;243;60;202;land;true;forest;10
806;78;211;218;land;true;mountain;11
807;236;169;199;land;true;plains;12
808;149;160;201;land;false;urban;3
809;101;254;251;land;true;plains;12
810;141;207;215;land;false;desert;8
811;46;242;229;land;true;plains;11
812;227;232;189;land;false;plains;8
813;253;110;182;land;false;plains;8
814;221;146;134;land;false;plains;8
815;139;240;183;land;false;plains;11
816;196;204;214;land;false;mountain;8
