1;supply_node;287.00;10.20;1998.00;4.74;0
1;supply_node;328.00;10.48;1862.00;1.40;0
1;supply_node;395.00;9.90;2007.00;2.88;0
1;supply_node;271.00;9.90;1975.00;0.63;0
1;supply_node;380.00;9.80;2010.00;3.57;0
1;supply_node;393.00;9.90;1932.00;5.05;0
1;supply_node;297.00;9.73;1922.00;2.81;0
1;supply_node;244.00;9.80;1985.00;4.29;0
1;supply_node;320.00;9.85;1991.00;0.94;0
1;supply_node;501.00;10.10;2002.00;4.98;0
1;supply_node;456.00;9.80;2017.00;0.18;0
1;supply_node;385.00;10.05;1904.00;3.11;0
1;supply_node;495.00;9.90;1908.00;5.70;0
1;supply_node;529.00;10.35;1997.00;2.35;0
1;supply_node;322.00;10.00;2010.00;5.28;0
1;supply_node;235.00;9.70;1948.00;1.58;0
1;supply_node;392.00;10.00;1957.00;4.52;0
1;supply_node;441.00;9.80;1920.00;6.00;0
1;supply_node;446.00;9.90;1899.00;3.76;0
1;supply_node;516.00;10.20;1955.00;0.41;0
1;supply_node;494.00;10.10;1977.00;1.89;0
1;supply_node;302.00;10.38;1884.00;5.93;0
1;supply_node;346.00;9.90;1945.00;1.12;0
1;supply_node;425.00;9.90;1997.00;4.06;0
1;supply_node;185.00;9.80;1944.00;1.82;0
1;supply_node;286.00;10.12;1981.00;3.30;0
1;supply_node;354.00;10.05;1904.00;6.23;0
1;supply_node;398.00;9.80;2027.00;2.54;0
1;supply_node;336.00;9.85;2002.00;5.47;0
1;supply_node;556.00;9.90;2041.00;2.12;0
1;supply_node;289.00;9.90;1947.00;4.71;0
1;supply_node;460.00;9.85;1858.00;1.36;0
1;supply_node;482.00;9.90;2043.00;2.84;0
1;supply_node;423.00;9.90;2025.00;0.60;0
1;supply_node;471.00;9.90;1937.00;2.07;0
1;supply_node;497.00;10.05;2038.00;5.01;0
1;supply_node;269.00;9.70;1959.00;2.77;0
1;supply_node;365.00;9.95;1869.00;4.25;0
1;supply_node;431.00;9.80;1868.00;0.90;0
1;supply_node;253.00;9.80;2010.00;3.49;0
1;supply_node;325.00;9.95;1893.00;0.14;0
1;supply_node;251.00;9.75;1942.00;3.07;0
1;supply_node;222.00;9.70;1959.00;5.66;0
1;supply_node;386.00;9.80;1841.00;2.31;0
1;supply_node;308.00;9.90;1965.00;3.79;0
1;supply_node;348.00;9.70;1997.00;0.44;0
1;supply_node;359.00;9.80;2005.00;4.49;0
1;supply_node;357.00;10.00;1842.00;5.96;0
1;supply_node;511.00;10.25;1976.00;2.61;0
1;supply_node;303.00;10.23;2006.00;5.20;0
1;supply_node;398.00;9.90;1891.00;1.85;0
1;supply_node;352.00;10.30;1887.00;4.79;0
1;supply_node;335.00;9.78;1980.00;1.09;0
1;supply_node;363.00;9.80;2042.00;4.02;0
1;supply_node;439.00;9.93;1883.00;5.50;0
1;supply_node;453.00;9.90;1930.00;3.26;0
1;supply_node;320.00;9.98;2040.00;6.20;0
1;supply_node;272.00;10.12;2016.00;1.39;0
1;supply_node;367.00;9.80;1969.00;5.43;0
1;supply_node;412.00;9.70;2009.00;0.63;0
1;supply_node;519.00;9.80;2029.00;3.56;0
1;supply_node;341.00;9.88;2042.00;1.33;0
1;supply_node;490.00;9.85;1944.00;2.80;0
1;supply_node;477.00;10.03;1976.00;5.74;0
1;supply_node;443.00;10.05;1963.00;2.04;0
1;supply_node;305.00;10.00;1983.00;4.98;0
1;supply_node;319.00;10.20;1877.00;0.17;0
1;supply_node;270.00;9.80;2042.00;4.21;0
1;supply_node;288.00;10.10;2043.00;0.86;0
1;supply_node;403.00;9.90;2042.00;2.34;0
1;supply_node;419.00;9.95;2041.00;0.10;0
1;supply_node;432.00;9.73;2042.00;1.58;0
1;supply_node;463.00;9.70;2042.00;4.51;0
1;supply_node;512.00;9.90;2042.00;2.27;0
1;supply_node;532.00;9.80;2043.00;3.75;0
1;supply_node;569.00;10.00;2040.00;0.40;0
1;supply_node;374.00;9.70;2037.00;2.99;0
1;supply_node;546.00;9.80;2033.00;5.93;0
1;supply_node;278.00;10.00;2033.00;2.58;0
1;supply_node;351.00;9.73;2033.00;5.16;0
1;supply_node;333.00;9.80;2029.00;1.82;0
1;supply_node;443.00;9.80;2024.00;3.29;0
1;supply_node;505.00;10.00;2026.00;1.05;0
1;supply_node;314.00;10.20;2024.00;3.98;0
1;supply_node;556.00;10.10;2022.00;5.47;0
1;supply_node;343.00;9.80;2015.00;3.22;0
1;supply_node;470.00;10.00;2011.00;4.70;0
1;supply_node;452.00;9.90;2004.00;1.35;0
1;supply_node;465.00;9.90;1994.00;5.40;0
1;supply_node;404.00;9.90;1991.00;0.59;0
1;supply_node;441.00;10.10;1993.00;3.52;0
1;supply_node;513.00;10.40;1992.00;6.11;0
1;supply_node;361.00;9.90;1985.00;2.76;0
1;supply_node;256.00;9.93;1975.00;5.70;0
1;supply_node;235.00;9.90;1968.00;2.00;0
1;supply_node;460.00;10.00;1968.00;4.94;0
1;supply_node;291.00;9.90;1965.00;0.13;0
1;supply_node;209.00;9.75;1957.00;4.17;0
1;supply_node;248.00;9.80;1960.00;5.65;0
1;supply_node;356.00;9.80;1955.00;2.31;0
1;supply_node;377.00;9.88;1959.00;0.06;0
1;supply_node;408.00;10.00;1959.00;1.54;0
1;supply_node;438.00;9.80;1946.00;4.47;0
1;supply_node;204.00;9.70;1947.00;0.78;0
1;supply_node;404.00;10.00;1945.00;3.71;0
1;supply_node;271.00;9.85;1945.00;0.36;0
1;supply_node;311.00;9.80;1932.00;1.85;0
1;supply_node;363.00;9.80;1934.00;5.89;0
1;supply_node;283.00;9.70;1930.00;1.08;0
1;supply_node;340.00;9.80;1930.00;4.01;0
1;supply_node;380.00;10.07;1928.00;1.78;0
1;supply_node;503.00;9.80;1930.00;3.25;0
1;supply_node;478.00;9.75;1925.00;6.19;0
1;supply_node;349.00;9.90;1918.00;2.49;0
1;supply_node;368.00;9.80;1918.00;5.43;0
1;supply_node;398.00;9.90;1916.00;2.08;0
1;supply_node;416.00;9.90;1916.00;4.66;0
1;supply_node;430.00;9.98;1909.00;1.31;0
1;supply_node;478.00;9.80;1906.00;2.80;0
1;supply_node;289.00;9.95;1908.00;0.55;0
1;supply_node;336.00;9.80;1903.00;3.49;0
1;supply_node;368.00;10.30;1902.00;4.97;0
1;supply_node;471.00;9.80;1891.00;2.73;0
1;supply_node;414.00;10.00;1882.00;4.20;0
1;supply_node;338.00;10.30;1878.00;0.85;0
1;supply_node;390.00;9.95;1876.00;3.44;0
1;supply_node;311.00;10.30;1858.00;0.09;0
1;supply_node;417.00;9.75;1862.00;3.03;0
1;supply_node;372.00;9.80;1850.00;5.61;0
1;supply_node;443.00;9.70;1835.00;2.27;0
1;naval_base;412.00;9.50;1855.00;0.43;15537
1;naval_base;243.00;9.50;1934.00;-0.52;14446
1;naval_base;244.00;9.53;2021.00;-2.36;15477
1;naval_base;216.00;9.70;1961.00;-2.68;14085
1;naval_base;196.00;9.50;1942.00;0.67;14446
1;naval_base;221.00;9.78;1988.00;-1.95;14085
1;naval_base;401.00;9.50;1850.00;1.33;15537
1;naval_base;231.00;9.75;1993.00;-2.68;14085
1;naval_base;209.00;9.50;1964.00;-3.39;14085
1;naval_base;201.00;9.70;1954.00;-2.27;15610
1;naval_base;255.00;9.75;2033.00;-2.21;15477
1;naval_base;234.00;9.50;1944.00;-0.38;14446
1;naval_base;415.00;9.50;1854.00;-0.64;15537
1;naval_base;426.00;9.50;1843.00;-0.54;14822
1;naval_base;440.00;9.50;1830.00;-0.79;14822
1;naval_base;265.00;9.75;2044.00;-2.11;15477
1;bunker;496.00;10.10;2009.00;1.77;0
1;bunker;231.00;9.78;1951.00;5.89;0
1;bunker;284.00;10.30;2008.00;5.99;0
1;bunker;388.00;9.80;1840.00;3.83;0
1;bunker;418.00;9.78;2011.00;0.22;0
1;bunker;474.00;9.90;1953.00;4.34;0
1;bunker;272.00;9.80;1934.00;4.44;0
1;bunker;304.00;10.00;1963.00;2.28;0
1;bunker;430.00;9.80;2022.00;4.94;0
1;bunker;413.00;10.00;2046.00;0.22;0
1;bunker;491.00;9.80;1903.00;2.89;0
1;bunker;417.00;10.00;1984.00;0.73;0
1;bunker;382.00;10.00;1886.00;3.39;0
1;bunker;393.00;10.00;2002.00;4.95;0
1;bunker;432.00;9.80;1955.00;2.79;0
1;bunker;556.00;10.05;2023.00;4.00;0
1;bunker;229.00;9.90;1977.00;1.84;0
1;bunker;474.00;9.85;1934.00;3.40;0
1;bunker;352.00;10.30;1882.00;6.06;0
1;bunker;522.00;10.35;1996.00;2.44;0
1;bunker;343.00;10.20;1868.00;0.28;0
1;bunker;455.00;9.80;1865.00;1.85;0
1;bunker;350.00;9.78;2033.00;4.51;0
1;bunker;478.00;9.90;2024.00;2.35;0
1;bunker;332.00;10.32;1856.00;3.91;0
1;bunker;400.00;10.00;1932.00;0.29;0
1;bunker;481.00;10.00;1965.00;2.95;0
1;bunker;480.00;9.90;2040.00;0.80;0
1;bunker;181.00;9.73;1943.00;0.90;0
1;bunker;321.00;9.90;2043.00;5.02;0
1;bunker;543.00;9.80;2031.00;1.40;0
1;bunker;555.00;10.20;2008.00;4.07;0
1;bunker;449.00;9.80;2022.00;5.62;0
1;bunker;378.00;9.80;2046.00;3.47;0
1;bunker;439.00;9.73;1849.00;6.13;0
1;bunker;359.00;9.90;1913.00;2.51;0
1;bunker;269.00;10.07;2028.00;5.53;0
1;bunker;255.00;9.73;1935.00;1.91;0
1;bunker;239.00;9.80;1982.00;4.57;0
1;bunker;462.00;9.70;1877.00;0.96;0
1;bunker;336.00;10.18;1845.00;3.98;0
1;bunker;300.00;10.32;1875.00;5.18;0
1;bunker;397.00;9.90;1869.00;3.02;0
1;bunker;502.00;10.10;2036.00;4.58;0
1;bunker;387.00;9.95;1903.00;0.96;0
1;bunker;459.00;9.98;1924.00;5.09;0
1;bunker;510.00;10.10;2015.00;1.47;0
1;bunker;341.00;9.80;2013.00;3.03;0
1;bunker;330.00;9.85;2013.00;5.69;0
1;bunker;264.00;9.80;2039.00;3.53;0
1;bunker;500.00;10.10;1956.00;4.74;0
1;bunker;386.00;9.88;1866.00;1.48;0
1;bunker;538.00;9.80;2027.00;4.14;0
1;bunker;327.00;10.12;1886.00;0.52;0
1;bunker;358.00;10.00;1948.00;3.19;0
1;bunker;482.00;9.90;1939.00;6.20;0
1;bunker;362.00;9.78;2010.00;4.05;0
1;bunker;324.00;9.90;1931.00;5.25;0
1;bunker;336.00;9.90;2038.00;1.99;0
1;bunker;303.00;10.00;1983.00;4.65;0
1;bunker;396.00;10.10;1961.00;1.03;0
1;bunker;367.00;10.00;1942.00;3.69;0
1;bunker;318.00;9.90;1952.00;0.43;0
1;bunker;320.00;9.80;1923.00;1.64;0
1;bunker;273.00;10.20;2019.00;5.76;0
1;bunker;515.00;10.38;1976.00;2.14;0
1;bunker;321.00;10.00;2000.00;3.70;0
1;bunker;448.00;10.10;1955.00;1.54;0
1;bunker;446.00;10.07;1981.00;4.21;0
1;bunker;275.00;9.80;1958.00;0.59;0
1;bunker;455.00;9.80;1900.00;2.15;0
1;bunker;424.00;9.90;1933.00;6.27;0
1;bunker;289.00;10.30;2015.00;2.65;0
1;bunker;440.00;9.90;1924.00;4.21;0
1;bunker;408.00;10.00;1935.00;0.60;0
1;bunker;425.00;10.00;1889.00;4.72;0
1;bunker;480.00;9.88;1999.00;5.93;0
1;bunker;400.00;9.80;2034.00;2.66;0
1;bunker;305.00;10.28;1898.00;0.50;0
1;bunker;231.00;9.80;1991.00;1.70;0
1;bunker;326.00;10.40;1874.00;5.83;0
1;bunker;287.00;10.05;2045.00;1.11;0
1;bunker;300.00;10.30;2012.00;3.77;0
1;bunker;453.00;9.85;1917.00;0.15;0
1;bunker;273.00;9.90;1970.00;4.27;0
1;bunker;426.00;9.90;1996.00;4.37;0
1;bunker;335.00;9.80;1979.00;2.22;0
1;bunker;458.00;9.90;1952.00;4.88;0
1;bunker;359.00;9.95;1840.00;1.61;0
1;bunker;498.00;10.10;2022.00;4.28;0
1;bunker;364.00;10.00;1869.00;0.66;0
1;bunker;326.00;9.85;1972.00;4.79;0
1;bunker;272.00;9.80;2044.00;4.89;0
1;bunker;291.00;9.80;1919.00;2.73;0
1;bunker;501.00;10.00;1981.00;5.39;0
1;bunker;436.00;9.93;1982.00;1.77;0
1;bunker;442.00;9.85;2009.00;3.33;0
1;bunker;257.00;9.93;2018.00;1.17;0
1;bunker;515.00;9.80;2031.00;2.38;0
1;bunker;310.00;10.30;2022.00;0.22;0
1;bunker;369.00;9.90;1967.00;3.24;0
1;bunker;271.00;10.20;2003.00;4.44;0
1;bunker;426.00;9.80;1851.00;2.28;0
1;bunker;346.00;9.80;2043.00;4.95;0
1;bunker;295.00;10.00;1949.00;0.23;0
1;bunker;427.00;9.90;1875.00;2.89;0
1;bunker;402.00;9.90;1893.00;0.73;0
1;bunker;309.00;10.20;2038.00;2.29;0
1;bunker;218.00;9.73;1952.00;4.95;0
1;bunker;336.00;9.90;2007.00;1.34;0
1;bunker;433.00;10.00;1882.00;5.46;0
1;bunker;277.00;10.30;1989.00;0.74;0
1;bunker;487.00;10.10;2025.00;3.40;0
1;bunker;534.00;9.80;2039.00;1.24;0
1;bunker;383.00;10.00;1998.00;2.44;0
1;bunker;431.00;9.75;2037.00;5.47;0
1;bunker;473.00;9.95;2014.00;1.85;0
1;bunker;516.00;10.12;1953.00;4.51;0
1;bunker;393.00;10.03;1983.00;0.89;0
1;bunker;515.00;9.80;2043.00;3.91;0
1;bunker;461.00;9.70;2045.00;5.11;0
1;bunker;550.00;9.80;2046.00;2.96;0
1;bunker;379.00;9.70;2014.00;5.98;0
1;bunker;411.00;10.00;2039.00;2.36;0
1;bunker;539.00;10.50;1989.00;5.02;0
1;bunker;572.00;10.00;2044.00;1.40;0
1;bunker;446.00;9.80;2025.00;4.42;0
1;bunker;351.00;9.80;1996.00;5.63;0
1;bunker;375.00;9.70;2037.00;3.47;0
1;bunker;458.00;9.90;2006.00;6.13;0
1;bunker;371.00;9.75;2044.00;1.41;0
1;bunker;458.00;9.80;1994.00;4.07;0
1;bunker;416.00;9.80;1994.00;1.92;0
1;bunker;445.00;9.95;1999.00;4.58;0
1;bunker;511.00;10.38;1990.00;6.14;0
1;bunker;368.00;9.90;1985.00;3.98;0
1;bunker;260.00;9.90;1970.00;5.18;0
1;bunker;238.00;9.85;1967.00;1.92;0
1;bunker;461.00;10.00;1966.00;4.59;0
1;bunker;281.00;9.90;1968.00;2.43;0
1;bunker;208.00;9.70;1957.00;3.63;0
1;bunker;256.00;9.80;1955.00;0.36;0
1;bunker;355.00;9.80;1955.00;3.03;0
1;bunker;375.00;9.98;1966.00;5.69;0
1;bunker;405.00;10.10;1965.00;3.54;0
1;bunker;438.00;9.75;1944.00;5.10;0
1;bunker;203.00;9.78;1952.00;1.48;0
1;bunker;401.00;10.00;1943.00;4.14;0
1;bunker;280.00;9.90;1944.00;1.98;0
1;bunker;313.00;9.80;1937.00;2.08;0
1;bunker;365.00;9.88;1931.00;6.21;0
1;bunker;282.00;9.80;1924.00;2.59;0
1;bunker;334.00;9.90;1933.00;4.15;0
1;bunker;381.00;10.00;1932.00;0.53;0
1;bunker;503.00;9.80;1924.00;4.65;0
1;bunker;484.00;9.80;1922.00;1.03;0
1;bunker;350.00;9.80;1926.00;2.59;0
1;bunker;361.00;9.80;1917.00;0.43;0
1;bunker;398.00;9.90;1915.00;3.10;0
1;bunker;410.00;9.95;1921.00;5.76;0
1;bunker;435.00;9.90;1909.00;1.04;0
1;bunker;483.00;9.80;1908.00;5.16;0
1;bunker;294.00;9.90;1913.00;0.09;0
1;bunker;339.00;10.00;1895.00;4.21;0
1;bunker;370.00;10.00;1911.00;5.77;0
1;bunker;470.00;9.80;1884.00;2.15;0
1;bunker;413.00;10.00;1880.00;6.27;0
1;bunker;344.00;10.40;1880.00;2.66;0
1;bunker;398.00;10.10;1879.00;4.22;0
1;bunker;314.00;10.03;1847.00;0.60;0
1;bunker;416.00;9.80;1872.00;4.72;0
1;bunker;376.00;9.90;1847.00;4.82;0
1;bunker;450.00;9.80;1837.00;2.66;0
1;coastal_bunker;395.00;9.78;1846.00;1.33;0
1;coastal_bunker;206.00;9.50;1959.00;-3.39;0
1;coastal_bunker;191.00;9.50;1939.00;0.67;0
1;coastal_bunker;254.00;9.78;2028.00;-2.21;0
1;coastal_bunker;421.00;9.50;1845.00;-0.54;0
1;coastal_bunker;410.00;9.70;1855.00;0.43;0
1;coastal_bunker;262.00;9.50;2044.00;-2.11;0
1;coastal_bunker;209.00;9.50;1944.00;0.79;0
1;coastal_bunker;237.00;9.50;2006.00;-2.68;0
1;coastal_bunker;244.00;9.50;2015.00;-1.41;0
1;coastal_bunker;215.00;9.53;1978.00;-1.95;0
1;coastal_bunker;224.00;9.50;1952.00;-0.24;0
1;coastal_bunker;227.00;9.50;1948.00;-0.38;0
1;coastal_bunker;247.00;9.70;1935.00;-0.52;0
1;coastal_bunker;417.00;9.50;1858.00;-0.64;0
1;coastal_bunker;448.00;9.50;1827.00;-0.79;0
1;dockyard;240.00;9.50;1938.00;-0.38;0
1;anti_air_building;403.00;9.90;2010.00;2.12;0
1;anti_air_building;508.00;9.98;2038.00;3.34;0
1;anti_air_building;509.00;10.23;1962.00;1.17;0
1;synthetic_refinery;302.00;10.00;1951.00;3.84;0
1;fuel_silo;448.00;9.78;1915.00;5.40;0
1;rocket_site;525.00;10.55;1980.00;5.91;0
1;nuclear_reactor;316.00;9.90;1952.00;0.83;0
2;arms_factory;941.00;10.00;1942.00;0.65;0
2;arms_factory;684.00;10.10;1994.00;4.78;0
2;arms_factory;567.00;10.90;1893.00;4.88;0
2;arms_factory;883.00;10.25;2034.00;2.71;0
2;arms_factory;924.00;9.90;1965.00;5.38;0
2;arms_factory;793.00;9.80;2027.00;1.76;0
2;industrial_complex;589.00;11.20;1908.00;3.32;0
2;industrial_complex;898.00;10.60;1852.00;1.16;0
2;industrial_complex;595.00;11.20;1890.00;2.37;0
2;industrial_complex;674.00;10.00;2046.00;0.21;0
2;industrial_complex;934.00;10.30;1892.00;1.77;0
2;industrial_complex;569.00;10.65;1949.00;4.43;0
2;air_base;848.00;10.35;1980.00;2.27;0
2;supply_node;511.00;10.00;1902.00;4.53;0
2;supply_node;870.00;10.43;2030.00;6.01;0
2;supply_node;831.00;10.57;1935.00;2.66;0
2;supply_node;886.00;10.20;1922.00;5.25;0
2;supply_node;771.00;10.30;1967.00;1.90;0
2;supply_node;909.00;10.35;1908.00;4.83;0
2;supply_node;906.00;10.20;2000.00;1.13;0
2;supply_node;621.00;10.80;2022.00;4.07;0
2;supply_node;940.00;10.00;1963.00;5.55;0
2;supply_node;809.00;10.40;1942.00;3.30;0
2;supply_node;888.00;10.12;2030.00;4.78;0
2;supply_node;637.00;10.60;2003.00;1.44;0
2;supply_node;564.00;10.73;1892.00;5.48;0
2;supply_node;592.00;10.73;1962.00;0.67;0
2;supply_node;677.00;10.30;1999.00;3.61;0
2;supply_node;706.00;10.05;1964.00;6.20;0
2;supply_node;776.00;9.90;1987.00;2.85;0
2;supply_node;648.00;10.70;1965.00;5.78;0
2;supply_node;837.00;10.30;1969.00;2.09;0
2;supply_node;688.00;10.50;1922.00;5.02;0
2;supply_node;850.00;10.40;1937.00;0.21;0
2;supply_node;900.00;9.73;1947.00;3.15;0
2;supply_node;663.00;10.70;1938.00;0.91;0
2;supply_node;586.00;11.12;1888.00;2.39;0
2;supply_node;872.00;10.55;2005.00;5.32;0
2;supply_node;813.00;9.80;2027.00;1.62;0
2;supply_node;894.00;10.50;1851.00;4.56;0
2;supply_node;734.00;9.82;1976.00;1.21;0
2;supply_node;913.00;10.62;1870.00;3.80;0
2;supply_node;532.00;10.07;1888.00;0.45;0
2;supply_node;790.00;10.80;1933.00;1.93;0
2;supply_node;949.00;10.10;1890.00;5.97;0
2;supply_node;657.00;10.70;1982.00;2.62;0
2;supply_node;610.00;11.20;1896.00;4.10;0
2;supply_node;668.00;10.50;1922.00;1.86;0
2;supply_node;536.00;10.10;1926.00;3.34;0
2;supply_node;935.00;10.20;1908.00;6.27;0
2;supply_node;562.00;10.50;1986.00;4.03;0
2;supply_node;810.00;10.03;1986.00;5.51;0
2;supply_node;553.00;10.50;1930.00;2.16;0
2;supply_node;574.00;10.60;1969.00;4.74;0
2;supply_node;680.00;10.10;2023.00;1.40;0
2;supply_node;967.00;10.10;2001.00;2.88;0
2;supply_node;651.00;10.10;2042.00;0.63;0
2;supply_node;696.00;10.20;1936.00;3.57;0
2;supply_node;618.00;10.90;1992.00;5.05;0
2;supply_node;845.00;10.53;1915.00;2.81;0
2;supply_node;749.00;10.20;1921.00;4.29;0
2;supply_node;529.00;10.15;1944.00;0.94;0
2;supply_node;700.00;9.93;1988.00;4.98;0
2;supply_node;875.00;10.68;1986.00;0.18;0
2;supply_node;720.00;9.70;2019.00;3.11;0
2;supply_node;587.00;10.00;2036.00;5.70;0
2;supply_node;935.00;9.80;1998.00;2.35;0
2;supply_node;585.00;10.80;1945.00;5.28;0
2;supply_node;581.00;11.12;1907.00;1.58;0
2;supply_node;572.00;10.10;2023.00;4.52;0
2;supply_node;920.00;10.30;1892.00;6.00;0
2;supply_node;888.00;10.70;1891.00;3.76;0
2;supply_node;553.00;10.40;1964.00;0.41;0
2;supply_node;635.00;10.60;1982.00;1.89;0
2;supply_node;631.00;10.98;1943.00;5.93;0
2;supply_node;892.00;10.30;1970.00;1.12;0
2;supply_node;900.00;10.10;2017.00;4.06;0
2;supply_node;930.00;9.80;1936.00;1.82;0
2;supply_node;616.00;11.10;1936.00;3.30;0
2;supply_node;854.00;10.38;1981.00;6.23;0
2;supply_node;880.00;10.28;1956.00;2.54;0
2;supply_node;567.00;10.68;1950.00;5.47;0
2;supply_node;723.00;10.10;1911.00;2.12;0
2;supply_node;890.00;10.50;1871.00;4.71;0
2;supply_node;828.00;9.90;2009.00;1.36;0
2;supply_node;587.00;11.10;1928.00;2.84;0
2;supply_node;734.00;10.00;1959.00;0.60;0
2;supply_node;545.00;10.23;1907.00;2.07;0
2;supply_node;524.00;10.00;1903.00;5.01;0
2;supply_node;948.00;10.20;1927.00;2.77;0
2;supply_node;697.00;9.95;2042.00;4.25;0
2;supply_node;598.00;10.80;1999.00;0.90;0
2;supply_node;793.00;9.70;2030.00;3.49;0
2;supply_node;690.00;10.00;1905.00;0.14;0
2;supply_node;921.00;9.90;1953.00;3.07;0
2;supply_node;681.00;10.25;1980.00;5.66;0
2;supply_node;914.00;10.10;1971.00;2.31;0
2;supply_node;949.00;10.15;1983.00;3.79;0
2;supply_node;770.00;10.53;1949.00;0.44;0
2;supply_node;877.00;10.23;1935.00;4.49;0
2;supply_node;808.00;10.75;1929.00;5.96;0
2;supply_node;921.00;9.90;2010.00;2.61;0
2;supply_node;617.00;10.73;1967.00;5.20;0
2;supply_node;861.00;10.60;2043.00;1.85;0
2;supply_node;710.00;9.80;2032.00;4.79;0
2;supply_node;643.00;10.68;1905.00;1.09;0
2;supply_node;722.00;9.80;1992.00;4.02;0
2;supply_node;936.00;10.15;1882.00;5.50;0
2;supply_node;590.00;10.70;1983.00;3.26;0
2;supply_node;905.00;9.80;1929.00;6.20;0
2;supply_node;822.00;10.20;1975.00;1.39;0
2;supply_node;656.00;10.50;2002.00;5.43;0
2;supply_node;851.00;10.40;1958.00;0.63;0
2;supply_node;843.00;10.20;2000.00;3.56;0
2;supply_node;788.00;10.15;1979.00;1.33;0
2;supply_node;834.00;10.20;1953.00;2.80;0
2;supply_node;817.00;10.30;1957.00;5.74;0
2;supply_node;842.00;10.20;2020.00;2.04;0
2;supply_node;971.00;10.20;2037.00;4.98;0
2;supply_node;535.00;10.40;1963.00;0.17;0
2;supply_node;706.00;9.80;2009.00;4.21;0
2;supply_node;957.00;9.90;2034.00;0.86;0
2;supply_node;668.00;10.48;1963.00;2.34;0
2;supply_node;634.00;10.70;2028.00;0.10;0
2;supply_node;920.00;9.95;1921.00;1.58;0
2;supply_node;952.00;9.95;2003.00;4.51;0
2;supply_node;717.00;9.90;1951.00;2.27;0
2;supply_node;940.00;9.80;2016.00;3.75;0
2;supply_node;566.00;10.90;1916.00;0.40;0
2;supply_node;611.00;11.00;1952.00;2.99;0
2;supply_node;688.00;10.30;1965.00;5.93;0
2;supply_node;674.00;10.10;1893.00;2.58;0
2;supply_node;888.00;10.40;1998.00;5.16;0
2;supply_node;747.00;9.80;1987.00;1.82;0
2;supply_node;861.00;10.50;1919.00;3.29;0
2;supply_node;844.00;10.30;2040.00;1.05;0
2;supply_node;588.00;10.30;2018.00;3.98;0
2;supply_node;713.00;10.00;1935.00;5.47;0
2;supply_node;602.00;10.12;2043.00;3.22;0
2;supply_node;618.00;10.55;2042.00;4.70;0
2;supply_node;634.00;10.30;2042.00;1.35;0
